Community	Subject	Time	Prevotella copri	Parabacteroides johnsonii	Bacteroides vulgatus	Bacteroides fragilis	Bacteroides ovatus	Bacteroides thetaiotaomicron	Bacteroides caccae	Bacteroides cellulosilyticus	Bacteroides uniformis	Desulfovibrio piger	Bifidobacterium longum	Bifidobacterium adolescentis	Bifidobacterium pseudocatenulatum	Collinsella aerofaciens	Eggerthella lenta	Faecalibacterium prausnitzii	Clostridium hiranonis	Anaerostipes caccae	Blautia hydrogenotrophica	Clostridium asparagiforme	Eubacterium rectale	Roseburia intestinalis	Coprococcus comes	Dorea longicatena	Dorea formicigenerans	Butyrate	Acetate	Lactate	Succinate
PC-BT-BC-BY-DP-BL-BA-CA-FP-CH-BH-CG-ER-RI	subject90	48	0.0498756686236138	0	0	0	0	0.389169080234834	0.430249967384214	0.144998173515982	0	0.00208297455968689	0.00844761904761905	0.0163166340508806	0	0.00231441617742988	0	0.000347162426614481	0.182491715590346	0	0.00138864970645793	0.0450153946510111	0.203321461187215	0.00173581213307241	0	0	0	5.66569872	43.50091324	49.40573455	22.13530229
PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF	subject91	16	0.152705356017643	0.0175413988657845	0	0.359938626339004	0.336278134845621	0	0	0	0.0745169502205419	0.00407939508506616	0	0.157056710775047	0	0.00883868935097668	0.00122381852551985	0.000135979836168872	0.0673100189035917	0.0795482041587902	0.00067989918084436	0	0.175278008821676	0	0.00938260869565217	0.228582104599874	0.123605671077505	18.22885856	36.34701584	27.99296499	11.96597234
PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF	subject91	32	0.234466049046322	0.0107989827429609	0	0.233550881017257	0.193466521344232	0	0	0	0.0567404178019982	0.00219640326975477	0	0.0322139146230699	0	0.00585707538601271	0.00219640326975477	0.000549100817438692	0.057106485013624	0.304933987284287	0.000366067211625795	0	0.169123051771117	0	0.00768741144414169	0.249657838328792	0.117873642143506	20.665254	41.84834328	29.90170063	16.8616868
PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF	subject91	48	0.138801674696031	0.011013764624914	0	0.261506308786419	0.266165978435421	0	0	0	0.0488559302592338	0.000988414774030741	0	0.039254186740078	0	0.00296524432209222	0.00112961688460656	0.000706010552879101	0.0405250057352604	0.385340559761413	0.00028240422115164	0	0.124399059417298	0	0.0112961688460656	0.135271621931636	0.171701766460197	23.88072296	39.55549968	28.90266812	20.6676903
PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF	subject92	16	0.0692247388737511	0	0.0607854791099001	0.279065792461399	0.184067098092643	0.410444539055404	0	0	0.0542849682107175	0.00718477520435967	0	0	0	0.00980778837420527	0.000456176203451408	0.000456176203451408	0	0	0.00057022025431426	0.0282829246139873	0	0	0	0	0.233790304268847	0.33745208	32.86065956	29.64063906	23.46354115
PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF	subject92	32	0.19313338079981	0	0.0149776907559036	0.20484525928563	0.0976365254538982	0.331423638305447	0	0	0.0422303310786757	0.0064190103239587	0	0	0	0.0120497211344488	0.00123875637830782	0.000563071081049009	0	0	0.000900913729678415	0.0289418535659191	0	0	0	0	0.3297344250623	2.12533888	45.48051108	42.92767758	32.81205162
PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF	subject92	48	0.137762949057087	0	0.0123858122137839	0.276110134539352	0.0988528031401997	0.441449042864863	0	0	0.0271085701282817	0.00233694570071394	0	0	0	0.00444019683135649	0.00222009841567824	0.000701083710214182	0	0	0.000350541855107091	0.0413639389026367	0	0	0	0	0.324134368689024	1.95135944	40.34100172	41.52855125	33.82210625
PJ-BF-BO-BT-BC-BY-BU-DP-BL-BA-CH-AC-CG-RI-CC-DF	subject93	16	0	0.0166141561024111	0	0.195896004225702	0.190911757394979	0.227916014168531	0.342251615709669	0.127626926423067	0.0616234153616704	0.00468217126522496	0.00589047352721849	0.0900185185185185	0	0	0	0	0.0866956872980363	0.0940965386527467	0	0.0182755717126523	0	0.00317179343773304	0.0184266094954014	0	0.132460135471042	18.51045168	30.572213	24.84399861	14.93901319
PJ-BF-BO-BT-BC-BY-BU-DP-BL-BA-CH-AC-CG-RI-CC-DF	subject93	32	0	0.0110272658245323	0	0.131891903085525	0.136680057983019	0.171067715883206	0.250289915096293	0.0895239870228481	0.0399012908124525	0.00203133844136122	0.00754497135362739	0.0494776006074411	0	0	0	0	0.0766104783599089	0.281340374128529	0	0.0129135086629392	0	0.00101566922068061	0.0181369503692966	0	0.120429350452129	20.752562	36.86685156	28.37824107	19.35014693
PJ-BF-BO-BT-BC-BY-BU-DP-BL-BA-CH-AC-CG-RI-CC-DF	subject93	48	0	0.00799186074623257	0	0.0940276949525882	0.109814086550085	0.130040400784377	0.163093158191635	0.0575216643833777	0.023778252343729	0.000690654632390469	0.0035519381094367	0.0164770462298869	0	0	0	0	0.116917962768958	0.341972707980767	0	0.013714427700325	0	0.000690654632390469	0.0174636957047304	0	0.124416498777769	20.87163376	39.51819576	30.57256509	23.92747358
PJ-BV-BO-BU-CA-EL-FP-CH-BH-CG-ER	subject94	16	0	0.0192266880491798	0.163742040025392	0	0.546857438775851	0	0	0	0.134429220540577	0	0	0	0	0.0184387090307708	0.00110317062577261	0.000630383214727206	0.123397514282851	0	0.00126076642945441	0.040502121546223	0.521642110186763	0	0	0	0	8.144002	45.87874264	29.79474875	29.37803402
PJ-BV-BO-BU-CA-EL-FP-CH-BH-CG-ER	subject94	32	0	0.0279221576516167	0.0300466696468485	0	0.75511226344807	0	0	0	0.14871583966622	0	0	0	0	0.0192723588138876	0.000910505140813589	0.00151750856802265	0.415038593354195	0	0.00227626285203397	0.0371789599165549	0.258735210847862	0	0	0	0	7.8746904	48.00822596	26.57751095	33.31910908
PJ-BV-BO-BU-CA-EL-FP-CH-BH-CG-ER	subject94	48	0	0.0282735887927483	0.0288751545117429	0	0.774515863205604	0	0	0	0.137608158220025	0	0	0	0	0.0222579316028018	0.00195508858673259	0.000300782859497322	0.396131025957973	0	0.00135352286773795	0.0640667490729295	0.247995467655542	0	0	0	0	8.06209016	46.53832228	28.72104878	38.39884478
PC-PJ-BV-BF-BO-BT-BC-BY-BU-DP-BL-BA-BP-CA-EL-FP-CH-AC-BH-CG-ER-RI-CC-DL-DF	subject95	16	0.0799238870696522	0.00680833112074815	0.038777885948609	0.13631462961324	0.135574593621854	0.152595421423725	0.251168215476296	0.0777037790954952	0.0364097707761749	0.00429220875003688	0.00503224474142254	0.0784438150868808	0.0560947281470337	0.00799238870696522	0.000888043189662802	0	0.0256052453019441	0.0399619435348261	0.000148007198277134	0.013320647844942	0.185008997846417	0.000888043189662802	0.00384818715520547	0.218458624657049	0.117073693837213	20.39894416	44.685687	29.86071626	16.86823529
PC-PJ-BV-BF-BO-BT-BC-BY-BU-DP-BL-BA-BP-CA-EL-FP-CH-AC-BH-CG-ER-RI-CC-DL-DF	subject95	32	0.102593723965565	0.0059846338979913	0.00755203801413188	0.103306180381993	0.0940442469684347	0.099173933166713	0.175976734857601	0.0612712518127681	0.0227986053256811	0.00142491283285507	0.00527217748156376	0.0423199111357956	0.0390426116202289	0.00413224721527971	0.000712456416427536	0.000142491283285507	0.0290682217902435	0.234825634854516	0.000284982566571014	0.0125392329291246	0.134654262704804	0.000284982566571014	0.00612712518127681	0.225278718874387	0.130522015489525	21.1184672	40.78061116	31.04910717	19.13382433
PC-PJ-BV-BF-BO-BT-BC-BY-BU-DP-BL-BA-BP-CA-EL-FP-CH-AC-BH-CG-ER-RI-CC-DL-DF	subject95	48	0.061767453765918	0.00694695079029884	0.00604082677417291	0.107224675241569	0.126404300249568	0.159477826838165	0.201612593588021	0.0709797145965316	0.0256735137902348	0.00286939271773213	0.00407755807256671	0.0184245216612274	0.0197837076854163	0.00302041338708645	0.00120816535483458	0.000151020669354323	0.0246163691047546	0.320767901708581	0	0.0163102322902668	0.119457349459269	0.000453062008062968	0.00483266141933832	0.098767517757727	0.172465604402636	21.10767488	39.55471956	31.85526791	21.95824047
